fold,epoch,train_loss,val_loss,val_accuracy
1,1,1.9484053701162338,1.359690546989441,0.7428571428571429
1,2,1.1216773986816406,0.7044278085231781,0.7428571428571429
1,3,0.6075117290019989,0.26425523310899734,0.9428571428571428
1,4,0.35753802210092545,0.305216446518898,0.9314285714285714
1,5,0.3159268740564585,0.26693805307149887,0.9257142857142857
1,6,0.21423199586570263,0.2582925111055374,0.9371428571428572
1,7,0.14772421563975513,0.13940198346972466,0.96
1,8,0.135179091244936,0.13618899881839752,0.9542857142857143
1,9,0.12362057063728571,0.14525096863508224,0.96
1,10,0.12827953789383173,0.14761105179786682,0.96
1,11,0.12069274228997529,0.14864089339971542,0.96
1,12,0.1167082479223609,0.14888422191143036,0.96
2,1,2.0313514322042465,1.6090649962425232,0.38202247191011235
2,2,1.0676393881440163,0.6167492866516113,0.7808988764044944
2,3,0.7425082847476006,0.5395594835281372,0.8146067415730337
2,4,0.44428545609116554,0.40766774117946625,0.8707865168539326
2,5,0.25910097174346447,0.22837796062231064,0.9269662921348315
2,6,0.22826354764401913,0.24211913347244263,0.9325842696629213
2,7,0.19469305500388145,0.2076800912618637,0.9325842696629213
2,8,0.16570573952049017,0.18865055590867996,0.9382022471910112
2,9,0.14002747554332018,0.18576685339212418,0.9382022471910112
2,10,0.16873679822310805,0.18716400861740112,0.9382022471910112
2,11,0.11807129625231028,0.18848221004009247,0.9382022471910112
2,12,0.09811524162068963,0.18886207789182663,0.9438202247191011
2,13,0.1241000471636653,0.1899290755391121,0.9438202247191011
3,1,2.0676590071784124,1.5097157955169678,0.6918918918918919
3,2,1.1965816352102492,0.8261855642000834,0.8054054054054054
3,3,0.6386299861801995,0.6337738831837972,0.8432432432432433
3,4,0.5394434928894043,0.2171156257390976,0.9459459459459459
3,5,0.39253466990258956,0.28125794728597003,0.8972972972972973
3,6,0.357025103436576,0.23307985564072928,0.9459459459459459
3,7,0.22843821429544026,0.10379334539175034,0.9621621621621622
3,8,0.1571426826218764,0.11503637830416362,0.9675675675675676
3,9,0.11450539777676265,0.12392068033417065,0.9675675675675676
3,10,0.1364783818523089,0.12416431431969006,0.9675675675675676
3,11,0.13188394655783972,0.12671923885742822,0.9621621621621622
4,1,2.022717767291599,1.315038760503133,0.6464646464646465
4,2,1.0425657365057204,0.9155516425768534,0.7323232323232324
4,3,0.7927263842688667,0.4077640970547994,0.8383838383838383
4,4,0.5823505487706926,0.4226054549217224,0.8333333333333334
4,5,0.4110259960095088,0.22369630138079324,0.9292929292929293
4,6,0.20976433654626211,0.14591184258460999,0.9494949494949495
4,7,0.15724542985359827,0.10751367112000783,0.9696969696969697
4,8,0.16790856255425346,0.1097364251812299,0.9444444444444444
4,9,0.15149952719608942,0.08431345969438553,0.9747474747474747
4,10,0.13096568485101065,0.07799139370520909,0.9797979797979798
4,11,0.10628760150737232,0.07774616032838821,0.9797979797979798
4,12,0.1274724362625016,0.07632900836567084,0.9797979797979798
4,13,0.08515962834159534,0.07648942619562149,0.9797979797979798
4,14,0.10605379400981797,0.07733993977308273,0.9797979797979798
4,15,0.14083441843589148,0.0777254303296407,0.9797979797979798
5,1,1.8509390221701727,1.2205986579259236,0.6329787234042553
5,2,0.9037710163328383,0.5574024319648743,0.7712765957446809
5,3,0.5732869671450721,0.6720858116944631,0.8138297872340425
5,4,0.47162094712257385,0.7056348621845245,0.8723404255319149
5,5,0.40057937966452706,0.572723334034284,0.8882978723404256
5,6,0.24606124228901333,0.5375101914008459,0.9202127659574468
5,7,0.1718540887037913,0.5816226874788603,0.9574468085106383
5,8,0.12143752641148037,0.3375663757324219,0.9468085106382979
5,9,0.10562329366803169,0.3434208035469055,0.9627659574468085
5,10,0.10509607278638416,0.36166251450777054,0.9627659574468085
5,11,0.10793095744318432,0.3406966558347146,0.9680851063829787
5,12,0.1040475136703915,0.3081386648118496,0.9680851063829787
5,13,0.08042384456429216,0.2998857609927654,0.9680851063829787
5,14,0.1193718815015422,0.2991292004783948,0.9680851063829787
5,15,0.07506722553322713,0.2930939414848884,0.9627659574468085
6,1,2.0474846810102463,1.423387348651886,0.6545454545454545
6,2,1.080010563135147,0.6124793589115143,0.7696969696969697
6,3,0.666048239916563,0.4077649414539337,0.8666666666666667
6,4,0.5279925279319286,0.7194066941738129,0.7636363636363637
6,5,0.3713308274745941,0.21549099683761597,0.9212121212121213
6,6,0.24727869872003794,0.15056508034467697,0.9454545454545454
6,7,0.19125405233353376,0.09859586507081985,0.9636363636363636
6,8,0.15544150490313768,0.09334367513656616,0.9636363636363636
6,9,0.12369715794920921,0.08535661734640598,0.9696969696969697
6,10,0.10902989283204079,0.08367967791855335,0.9696969696969697
6,11,0.1774725867435336,0.08128350414335728,0.9696969696969697
6,12,0.12079494167119265,0.08017012290656567,0.9696969696969697
6,13,0.1720542022958398,0.0796179473400116,0.9696969696969697
6,14,0.1090824855491519,0.07920628599822521,0.9696969696969697
6,15,0.11999440845102072,0.07861030846834183,0.9696969696969697
7,1,2.1606333255767822,1.4592466950416565,0.6547619047619048
7,2,1.1555996537208557,0.5449296683073044,0.8571428571428571
7,3,0.6255986280739307,0.35118597745895386,0.8869047619047619
7,4,0.40581534057855606,0.3229178786277771,0.8869047619047619
7,5,0.24883939698338509,0.14856106787919998,0.9404761904761905
7,6,0.19212401565164328,0.16572216898202896,0.9464285714285714
7,7,0.1661925371736288,0.13961439207196236,0.9583333333333334
7,8,0.19930465333163738,0.10664422437548637,0.9642857142857143
7,9,0.14145873254165053,0.11684885621070862,0.9523809523809523
7,10,0.13415046595036983,0.11615116521716118,0.9464285714285714
7,11,0.1470602029003203,0.11647367849946022,0.9464285714285714
7,12,0.15439412090927362,0.11565633118152618,0.9464285714285714
8,1,2.2390885651111603,1.824704349040985,0.4074074074074074
8,2,1.4609946757555008,0.9890873730182648,0.6790123456790124
