fold,epoch,train_loss,val_loss,val_accuracy
1,1,1.9644992568276145,1.1337961355845134,0.7085714285714285
1,2,0.9200743003325029,0.7166526714960734,0.7771428571428571
1,3,0.6127831394022162,0.32307858765125275,0.92
1,4,0.39973229982636194,0.5319806834061941,0.7942857142857143
1,5,0.3283942978490483,0.23949735860029855,0.9428571428571428
1,6,0.13915139572186905,0.19524006297190985,0.9485714285714286
1,7,0.13018332184715706,0.1721816584467888,0.96
1,8,0.1171070018952543,0.17371970290939012,0.9542857142857143
1,9,0.09419172138653019,0.17826100997626781,0.9542857142857143
1,10,0.07177127220413902,0.17957773556311926,0.9542857142857143
1,11,0.0867854156954722,0.18065903025368849,0.96
2,1,1.9455166856447856,1.142814834912618,0.6348314606741573
2,2,1.184264063835144,0.876670757929484,0.7134831460674157
2,3,0.7894426162044207,1.3915244738260906,0.702247191011236
2,4,0.6278474206725756,0.3601619352897008,0.8820224719101124
2,5,0.35092156163106364,0.25770535071690875,0.9101123595505618
2,6,0.252473933622241,0.21970083564519882,0.898876404494382
2,7,0.22908620660503706,0.19721980144580206,0.9213483146067416
2,8,0.1782420869761457,0.16808568934599558,0.9213483146067416
2,9,0.1780616018610696,0.16785152504841486,0.9157303370786517
2,10,0.18715104957421622,0.1680666208267212,0.9157303370786517
2,11,0.15762686232725778,0.17074687530597052,0.9213483146067416
2,12,0.17876888873676458,0.1685012529293696,0.9213483146067416
3,1,1.9933135708173115,1.246999184290568,0.6648648648648648
3,2,1.0690705329179764,0.7975839177767435,0.745945945945946
3,3,0.8094640771547953,0.4498497446378072,0.8378378378378378
3,4,0.4189905847112338,0.25909629712502164,0.8972972972972973
3,5,0.31594056263566017,0.29117170969645184,0.918918918918919
3,6,0.22294065480430922,0.16111193845669428,0.9405405405405406
3,7,0.15118223428726196,0.10458580652872722,0.9837837837837838
3,8,0.14894838941593966,0.3577244852979978,0.8810810810810811
3,9,0.15275109450643262,0.06163528126974901,0.9837837837837838
3,10,0.12657735062142214,0.07549438625574112,0.9783783783783784
3,11,0.13418685706953207,0.07636190019547939,0.9837837837837838
3,12,0.13869598663101593,0.07678788403669994,0.9837837837837838
3,13,0.11957172995122771,0.07653302575151126,0.9837837837837838
4,1,1.9236068083689764,1.2130657732486725,0.7525252525252525
4,2,0.8671030172934899,0.9022061601281166,0.8282828282828283
4,3,0.5247610830343686,0.28318082028999925,0.8838383838383839
4,4,0.482010155916214,0.19846255518496037,0.9191919191919192
4,5,0.35417136320701015,0.12543106463272125,0.9393939393939394
4,6,0.19042782600109392,0.13279002031777054,0.9595959595959596
4,7,0.13739822059869766,0.10977087519131601,0.9545454545454546
4,8,0.13252889909423315,0.09307006071321666,0.9646464646464646
4,9,0.1327430262015416,0.0927092747297138,0.9696969696969697
4,10,0.09314227376419765,0.09121987922117114,0.9696969696969697
4,11,0.09644222574738356,0.08966977836098522,0.9696969696969697
4,12,0.10778556305628556,0.08914977975655347,0.9696969696969697
4,13,0.15007091170320144,0.08791104768170044,0.9696969696969697
4,14,0.13628532450932723,0.0870049151708372,0.9696969696969697
4,15,0.08690383686469151,0.08758412156021222,0.9696969696969697
5,1,1.8927386502424877,1.2232120434443157,0.601063829787234
5,2,1.0180718898773193,0.8594357967376709,0.7127659574468085
5,3,0.6431182821591696,0.4111195504665375,0.8723404255319149
5,4,0.3933120121558507,0.3317178388436635,0.8829787234042553
5,5,0.30183373391628265,1.358152190844218,0.7127659574468085
5,6,0.3749653461078803,0.2408662885427475,0.9148936170212766
5,7,0.19201024932165942,0.11986487358808517,0.9521276595744681
5,8,0.11883256382619341,0.11413917690515518,0.9521276595744681
5,9,0.12336581169317166,0.11789469917615254,0.9521276595744681
5,10,0.12131848294908802,0.11748691896597545,0.9521276595744681
5,11,0.09386660624295473,0.11608980347712834,0.9521276595744681
5,12,0.1327109307361146,0.11325353632370631,0.9521276595744681
5,13,0.1194280016546448,0.11070325722297032,0.9521276595744681
5,14,0.12394036849339803,0.10973083724578221,0.9574468085106383
5,15,0.10168117859090368,0.10921278844277064,0.9574468085106383
6,1,2.041355187242681,1.3791645367940266,0.6606060606060606
6,2,0.9914425015449524,0.9748419721921285,0.7515151515151515
6,3,0.7464174248955466,0.6133848031361898,0.7878787878787878
6,4,0.3829679543321783,0.24282347659269968,0.9212121212121213
6,5,0.48972827331586316,0.2720566987991333,0.9212121212121213
6,6,0.42291061038320715,0.20537894467512766,0.9272727272727272
6,7,0.24910299886356702,0.10892702887455623,0.9515151515151515
6,8,0.17399774051525377,0.09561721980571747,0.9636363636363636
6,9,0.14318977838212793,0.06894419963161151,0.9696969696969697
6,10,0.135746568441391,0.06034028281768163,0.9696969696969697
6,11,0.12084835225885565,0.05985207731525103,0.9696969696969697
6,12,0.10870084047994831,0.05930244301756223,0.9696969696969697
6,13,0.1427291692657904,0.059067810575167336,0.9696969696969697
6,14,0.08777498030527071,0.05869045232733091,0.9696969696969697
6,15,0.10720564323392781,0.05799448490142822,0.9696969696969697
7,1,2.020734331824563,1.2338753541310628,0.6547619047619048
7,2,1.3631530675021084,0.8704768419265747,0.7083333333333334
7,3,0.9330498305234042,0.6114084919293722,0.7738095238095238
7,4,0.5703117928721688,0.4308421313762665,0.8630952380952381
7,5,0.45626913688399573,0.3088759779930115,0.8630952380952381
7,6,0.3149560066786679,0.21711039046446481,0.9285714285714286
7,7,0.22891414775089783,0.17642225821812949,0.9523809523809523
