fold,epoch,train_loss,val_loss,val_accuracy
1,1,1.6518585979938507,1.069552481174469,0.7942857142857143
1,2,0.846729714423418,0.5752836465835571,0.8228571428571428
1,3,0.3503095814958215,0.8874200880527496,0.7714285714285715
1,4,0.34348566830158234,0.23794570565223694,0.92
1,5,0.08007407723926008,0.1943972408771515,0.9428571428571428
1,6,0.04164488147944212,0.23304647207260132,0.9428571428571428
1,7,0.014761211874429137,0.2298492267727852,0.9485714285714286
1,8,0.010448417509905994,0.23104793578386307,0.9485714285714286
1,9,0.0067102764442097396,0.23346183449029922,0.9485714285714286
2,1,1.676932230591774,1.2801818251609802,0.6067415730337079
2,2,0.7849332317709923,0.7058959603309631,0.6966292134831461
2,3,0.4526788778603077,0.3995470255613327,0.8595505617977528
2,4,0.2865087427198887,0.37361665815114975,0.898876404494382
2,5,0.2224381873384118,0.262181855738163,0.9101123595505618
2,6,0.07416150905191898,0.22037474811077118,0.9325842696629213
2,7,0.06614631530828774,0.16463754326105118,0.949438202247191
2,8,0.02201929793227464,0.16403965651988983,0.949438202247191
2,9,0.016455236182082444,0.16463617607951164,0.9662921348314607
2,10,0.015134329325519502,0.16612621769309044,0.9662921348314607
2,11,0.02426260703941807,0.16392214968800545,0.9550561797752809
2,12,0.009993103187298402,0.16386891528964043,0.949438202247191
3,1,1.7791836708784103,1.2539016604423523,0.7081081081081081
3,2,0.9775529950857162,0.7751524150371552,0.7837837837837838
3,3,0.36555361934006214,0.34533170610666275,0.8864864864864865
3,4,0.20298247877508402,0.1165425293147564,0.9459459459459459
3,5,0.10376618104055524,0.16357476264238358,0.9351351351351351
3,6,0.04892881936393678,0.06175774335861206,0.9837837837837838
3,7,0.02858383662533015,0.03159667644649744,0.9891891891891892
3,8,0.01574369240552187,0.03761617001146078,0.9837837837837838
3,9,0.008271934348158538,0.02914500143378973,0.9945945945945946
3,10,0.006530276237754151,0.02428185846656561,1.0
3,11,0.0056922744697658345,0.020238712895661592,1.0
3,12,0.0034845882037188858,0.019711522851139307,1.0
3,13,0.0039665164513280615,0.01934627676382661,1.0
3,14,0.003632269763329532,0.019237968139350414,1.0
3,15,0.0032648354645061772,0.019144618418067694,1.0
4,1,1.6949516865942214,1.10678231716156,0.702020202020202
4,2,1.0012833807203505,0.6611881057421366,0.7878787878787878
4,3,0.3533969496687253,0.5825532873471578,0.7777777777777778
4,4,0.20494742608732647,0.3191205511490504,0.8888888888888888
4,5,0.08373572015100056,0.11755059286952019,0.9494949494949495
4,6,0.04391467467778259,0.1638853078087171,0.9393939393939394
4,7,0.027763959848218493,0.10732798899213473,0.9646464646464646
4,8,0.017766487163801987,0.08497659862041473,0.9494949494949495
4,9,0.01616720725885696,0.08402235805988312,0.9494949494949495
4,10,0.014407831134222861,0.08380760097255309,0.9494949494949495
4,11,0.017383114693479404,0.08364263083785772,0.9494949494949495
4,12,0.01443071828948127,0.08347814064472914,0.9494949494949495
4,13,0.02909928048029542,0.08344123885035515,0.9494949494949495
4,14,0.013253927709431283,0.08290759815524022,0.9494949494949495
4,15,0.013902746968799166,0.08257479593157768,0.9545454545454546
5,1,1.6503019779920578,1.3113396763801575,0.5531914893617021
5,2,0.9359609633684158,0.7258879840373993,0.7446808510638298
5,3,0.48407892137765884,0.49906884133815765,0.8138297872340425
5,4,0.3080394212156534,0.32877154648303986,0.8936170212765957
5,5,0.1501453686505556,0.16512303054332733,0.9521276595744681
5,6,0.056150294141843915,0.18314068019390106,0.9308510638297872
5,7,0.024498615530319512,0.14624135196208954,0.9574468085106383
5,8,0.009036099596414715,0.1046229898929596,0.9680851063829787
5,9,0.005524888780200854,0.0957493856549263,0.9680851063829787
5,10,0.008711756236152723,0.08653173595666885,0.9680851063829787
5,11,0.004509527963818982,0.08376138284802437,0.9627659574468085
5,12,0.004408692533615977,0.08259643986821175,0.9680851063829787
5,13,0.004338135622674599,0.0823853351175785,0.9680851063829787
5,14,0.0042216782821924426,0.08234520629048347,0.9680851063829787
5,15,0.004219832975650206,0.08235445618629456,0.9680851063829787
6,1,1.8753320149012975,1.2417386770248413,0.6787878787878788
6,2,1.2047783817563738,0.8031098246574402,0.6484848484848484
6,3,0.7884826234408787,0.6992343068122864,0.7393939393939394
6,4,0.48282640320914133,0.3428644686937332,0.8787878787878788
6,5,0.23740873805114202,0.21410633623600006,0.9151515151515152
6,6,0.13854721082108362,0.13852240145206451,0.9454545454545454
6,7,0.06842231989971229,0.1279149055480957,0.9575757575757575
6,8,0.0486020419214453,0.12000783905386925,0.9515151515151515
6,9,0.04671202094427177,0.11740398034453392,0.9515151515151515
6,10,0.06286803606365408,0.11329417303204536,0.9575757575757575
6,11,0.04749174628938947,0.11222163960337639,0.9575757575757575
6,12,0.044092348377619474,0.11045967414975166,0.9636363636363636
6,13,0.03881230976964746,0.10875799879431725,0.9636363636363636
6,14,0.0417549093919141,0.10742673650383949,0.9636363636363636
6,15,0.035158831892268996,0.10614455118775368,0.9636363636363636
7,1,1.8630762611116682,1.3223930597305298,0.5595238095238095
7,2,1.0091380306652613,0.8687177896499634,0.7738095238095238
7,3,0.5297932752541133,0.42188775539398193,0.8333333333333334
7,4,0.23076339278902328,0.18034295737743378,0.9404761904761905
7,5,0.16005572889532363,0.1595006287097931,0.9464285714285714
7,6,0.0742671082594565,0.4088166803121567,0.8511904761904762
7,7,0.05757665088666337,0.12162262573838234,0.9583333333333334
7,8,0.02182710323748844,0.13378015533089638,0.9642857142857143
7,9,0.010455082104142224,0.11954678408801556,0.9642857142857143
7,10,0.006708026065358094,0.1112372875213623,0.9702380952380952
7,11,0.005144329774858696,0.11023089662194252,0.9702380952380952
7,12,0.004839223044525299,0.10948258638381958,0.9702380952380952
7,13,0.004662734157006655,0.10917257890105247,0.9702380952380952
7,14,0.0045789409694927076,0.10889638215303421,0.9702380952380952
7,15,0.004492440926177161,0.10865221172571182,0.9702380952380952
8,1,1.9323172569274902,1.5666019916534424,0.5432098765432098
8,2,1.532387478010995,1.26153564453125,0.5987654320987654
8,3,0.9338515996932983,0.6223275363445282,0.8148148148148148
8,4,0.4368215799331665,0.6542652249336243,0.7469135802469136
8,5,0.47145394129412516,0.28748391568660736,0.8950617283950617
8,6,0.27772174243416103,0.24455710500478745,0.9259259259259259
8,7,0.11475253318037305,0.2659268453717232,0.9074074074074074
8,8,0.1152641134602683,0.23947033286094666,0.9382716049382716
8,9,0.07385911286941596,0.20782390981912613,0.9567901234567902
8,10,0.04318110392029796,0.18537651374936104,0.9629629629629629
8,11,0.03493400077734675,0.18753327429294586,0.9567901234567902
8,12,0.050783811935356686,0.1887853741645813,0.9567901234567902
8,13,0.06015423312783241,0.1883925050497055,0.9567901234567902
8,14,0.034450877856995375,0.1879778616130352,0.9506172839506173
9,1,1.7212767430714198,1.0848674774169922,0.7134146341463414
9,2,1.117050166640963,1.4055594205856323,0.573170731707317
9,3,0.9768060105187553,0.6256484389305115,0.7926829268292683
9,4,0.45207216909953524,0.3250470608472824,0.8963414634146342
9,5,0.22946478852203914,0.2097994014620781,0.9390243902439024
9,6,0.12907692257847106,0.13496433943510056,0.9573170731707317
9,7,0.09178449426378522,0.13493508100509644,0.9634146341463414
9,8,0.07105208720479693,0.1446983516216278,0.9634146341463414
9,9,0.058475704065390995,0.1361493095755577,0.9634146341463414
9,10,0.05387493222951889,0.1290373094379902,0.9634146341463414
9,11,0.053187528891222816,0.1266448274254799,0.9634146341463414
9,12,0.051389558772955625,0.1255175657570362,0.9634146341463414
9,13,0.05133586882480553,0.12442347779870033,0.9695121951219512
9,14,0.05009642615914345,0.12406060099601746,0.9695121951219512
9,15,0.04993057117930481,0.1233409084379673,0.9695121951219512
10,1,1.7661767857415336,1.1817557215690613,0.6666666666666666
10,2,1.003445131438119,0.7045779824256897,0.7142857142857143
10,3,0.49793788364955355,0.2756943553686142,0.9166666666666666
10,4,0.2503996917179653,0.3778620660305023,0.875
10,5,0.15098925892795836,0.2193080559372902,0.9047619047619048
10,6,0.04273819151733603,0.09576799720525742,0.9464285714285714
10,7,0.029498044667499407,0.08805784955620766,0.9523809523809523
10,8,0.009841340028547816,0.09397037327289581,0.9583333333333334
10,9,0.00948393191876156,0.08900034800171852,0.9583333333333334
10,10,0.008227915636130742,0.0867895781993866,0.9583333333333334
10,11,0.007711693478216018,0.08453444764018059,0.9523809523809523
10,12,0.007280136508468006,0.08346424251794815,0.9523809523809523
10,13,0.0070990655305130145,0.08248630538582802,0.9583333333333334
10,14,0.006908088722931487,0.08161497861146927,0.9523809523809523
10,15,0.006758761592209339,0.08080751448869705,0.9523809523809523
