fold,epoch,train_loss,val_loss,val_accuracy
1,1,1.566498951478438,0.7742345333099365,0.8171428571428572
1,2,0.7370524135502902,0.4312739570935567,0.8742857142857143
1,3,0.33522343093698675,0.4926607410113017,0.8514285714285714
1,4,0.17681257697668942,0.14908581723769507,0.9657142857142857
1,5,0.05465489312667738,0.18974079688390097,0.9485714285714286
1,6,0.015806331087581137,0.15152013270805278,0.96
1,7,0.006618384282443334,0.15508607984520495,0.9657142857142857
2,1,1.6121727526187897,0.7932571371396383,0.8258426966292135
2,2,0.8104640394449234,1.2244530121485393,0.6797752808988764
2,3,0.7224056050181389,1.9096942742665608,0.5224719101123596
2,4,0.5526461191475391,0.3070473223924637,0.9044943820224719
2,5,0.18939736514585093,0.31053883334000904,0.8820224719101124
2,6,0.12338351846362154,0.20233582705259323,0.9382022471910112
2,7,0.07611278547362114,0.17904453227917352,0.9438202247191011
2,8,0.062374713364988565,0.18525485942761102,0.9325842696629213
2,9,0.06447004693715523,0.18161222338676453,0.9325842696629213
2,10,0.07208140287548304,0.17366454501946768,0.9382022471910112
2,11,0.05860343831591308,0.17156724631786346,0.9382022471910112
2,12,0.06158945321415862,0.17059056212504706,0.9382022471910112
2,13,0.0652378589535753,0.1704919437567393,0.9382022471910112
2,14,0.06268840987468138,0.17212747285763422,0.9325842696629213
2,15,0.08318035770207644,0.17154905448357263,0.9325842696629213
3,1,1.622149109840393,0.8234226306279501,0.8054054054054054
3,2,0.7321690171957016,0.5233220259348551,0.8648648648648649
3,3,0.466109120597442,0.24152415990829468,0.9297297297297298
3,4,0.25178246945142746,0.8887589971224467,0.7297297297297297
3,5,0.27612928363184136,0.27384404341379803,0.9081081081081082
3,6,0.08200558787211776,0.13140654067198435,0.9675675675675676
3,7,0.03222662687767297,0.11549948217968146,0.9837837837837838
3,8,0.010896496823988855,0.10967335353295009,0.9837837837837838
3,9,0.014879931850979725,0.1081573994209369,0.9783783783783784
3,10,0.01030214891458551,0.1061498603473107,0.9783783783783784
3,11,0.010534260227965811,0.10519071854650974,0.9783783783783784
3,12,0.0097546338608178,0.10494941597183545,0.9783783783783784
3,13,0.011250547346814225,0.10457241783539455,0.9783783783783784
3,14,0.007996679036295973,0.10402478836476803,0.9783783783783784
3,15,0.0097266266529914,0.10339842674632867,0.9783783783783784
4,1,1.6175152246768658,0.9195669889450073,0.7828282828282829
4,2,1.0223548274773817,0.8243908286094666,0.7121212121212122
4,3,0.5047107751552875,0.3190670982003212,0.8888888888888888
4,4,0.32515517335671645,0.9605450183153152,0.8232323232323232
4,5,0.2666415342917809,0.3136858493089676,0.8888888888888888
4,6,0.075808650169235,0.1487021939828992,0.9545454545454546
4,7,0.04089978761756076,0.12095902673900127,0.9646464646464646
4,8,0.020318840361701753,0.0908399447798729,0.9646464646464646
4,9,0.013429688683782633,0.08327711746096611,0.9696969696969697
4,10,0.011043792966609964,0.08321596961468458,0.9696969696969697
4,11,0.010698069388476701,0.08281890489161015,0.9696969696969697
4,12,0.01024929888976308,0.08271983824670315,0.9696969696969697
4,13,0.015392820709026776,0.08245996199548244,0.9696969696969697
4,14,0.00992689741990314,0.08224757248535752,0.9696969696969697
4,15,0.009538172063632654,0.08209565468132496,0.9696969696969697
5,1,1.5350853602091472,1.0828109979629517,0.6648936170212766
5,2,0.9606436987717947,0.7373838424682617,0.7340425531914894
5,3,0.4762309541304906,0.7054754098256429,0.7659574468085106
5,4,0.41050987752775353,1.0429128209749858,0.7553191489361702
5,5,0.2949507087469101,0.5128201842308044,0.824468085106383
5,6,0.14255107225229344,0.2711392939090729,0.9414893617021277
5,7,0.05891336019461354,0.20041218400001526,0.9680851063829787
5,8,0.024403242316717904,0.18540876607100168,0.9627659574468085
5,9,0.01501562058304747,0.17331420381863913,0.9627659574468085
5,10,0.020193979318719357,0.16193782786528269,0.9627659574468085
5,11,0.010823124039840573,0.16324823846419653,0.9627659574468085
5,12,0.02077301500442748,0.16264819353818893,0.9627659574468085
5,13,0.00886592255361999,0.16231406231721243,0.9627659574468085
6,1,1.7207118706269697,1.005968729654948,0.6909090909090909
6,2,0.9539558616551486,1.19471542040507,0.5696969696969697
6,3,0.9136131107807159,1.1172873576482136,0.6666666666666666
6,4,0.3885564031926068,0.3209483524163564,0.8666666666666667
6,5,0.17054883729327808,0.1894624059398969,0.9393939393939394
6,6,0.09134048748422753,0.16814174751440683,0.9454545454545454
6,7,0.045530695976181465,0.12827077756325403,0.9575757575757575
6,8,0.036112500693310394,0.11285057043035825,0.9575757575757575
